121963,Phylloscopus,collybita,Common Chiffchaff,david m,United Kingdom,54.1471,-0.601,"male, song",http://creativecommons.org/licenses/by-nc-nd/3.0/
71748,Phylloscopus,collybita,Common Chiffchaff,Mark Doveston,United Kingdom,,,"Song,call",http://creativecommons.org/licenses/by-nc-nd/2.5/
101934,Phylloscopus,sibilatrix,Wood Warbler,Richard Dunn,United Kingdom,54.9651,-2.317,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
101862,Phylloscopus,sibilatrix,Wood Warbler,Richard Dunn,United Kingdom,54.9651,-2.317,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
101935,Phylloscopus,sibilatrix,Wood Warbler,Richard Dunn,United Kingdom,54.9651,-2.317,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
121601,Phylloscopus,trochilus,Willow Warbler,david m,United Kingdom,54.1248,-0.5685,"male, song",http://creativecommons.org/licenses/by-nc-nd/3.0/
146755,Phylloscopus,trochilus,Willow Warbler,David Darrell-Lambert,United Kingdom,57.1672,-3.702,song,http://creativecommons.org/licenses/by-nc-sa/3.0/
99529,Phylloscopus,trochilus,Willow Warbler,Tony Whitehead,United Kingdom,50.601,-3.72,Song,http://creativecommons.org/licenses/by-nc-nd/2.5/
121016,Pica,pica,Eurasian Magpie,Lars Lachmann,Poland,52.443,21.094,"call, song",http://creativecommons.org/licenses/by-nc-sa/3.0/
148889,Pica,pica,Eurasian Magpie,Stein . Nilsen,Norway,69.5778,18.6401,flight call,http://creativecommons.org/licenses/by-nc-sa/3.0/
29230,Pica,pica,Eurasian Magpie,Ante Strand,Sweden,59.58333,13.06667,Call,http://creativecommons.org/licenses/by-nc-nd/2.5/
99072,Picus,viridis,European Green Woodpecker,Richard Dunn,United Kingdom,55.07,-1.6059,song,http://creativecommons.org/licenses/by-nc-nd/2.5/
153131,Picus,viridis,European Green Woodpecker,Patrik berg,Sweden,58.679,14.492,"drumming, song",http://creativecommons.org/licenses/by-nc-sa/3.0/
43853,Picus,viridis,European Green Woodpecker,Stuart Fisher,United Kingdom,51.5676,0.0451,Song,http://creativecommons.org/licenses/by-nc-nd/2.5/
42344,Pluvialis,apricaria,European Golden Plover,Patrik berg,Sweden,58.5356,14.2284,song,http://creativecommons.org/licenses/by-nc-sa/3.0/
85842,Pluvialis,apricaria,European Golden Plover,Christoph Bock,Norway,71.055,28.044,"call, song",http://creativecommons.org/licenses/by-nc-nd/2.5/
